runId,test_id,testcase,bus_protocol,arbitration_scheme,psel_count,wait_state_cfg,retry_limit,parity_mode,baud_rate,fifo_depth,dma_enable,irq_mode,clk_mhz,apb_data_width,addr_width_bits,timeout_us,num_agents,agent_mode,env_mode,test_mode_enabled,reset_cycles,coverage_enable,assertion_enable,uvm_verbosity,debug_mode,error_injection_enable,error_injection_rate,compile_options,sim_options,vendor_ip_rev,lint_waivers,num_transactions,clock_period_ns,test_class,sequence_name,protocol
RUN-000657,reset_recovery_test-000657,Reset_Recovery,APB3,priority,2,6,1,none,230400,16,0,level,50,32,16,250,2,ACTIVE,functional,0,8,1,1,UVM_LOW,0,1,0.0161,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,10,192,20.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000658,reg_sweep_test-000658,Reg_Sweep,APB4,round_robin,8,7,1,none,115200,4,0,level,100,32,32,100,1,ACTIVE,stress,1,8,1,1,UVM_LOW,0,1,0.0263,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,8,48,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000659,dma_burst_test-000659,Dma_Burst,APB3,round_robin,16,6,2,even,115200,16,1,edge,100,32,16,100,1,ACTIVE,functional,0,4,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,6,192,10.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000660,reg_sweep_test-000660,Reg_Sweep,APB4,round_robin,4,0,0,none,460800,4,1,level,100,16,16,50,1,ACTIVE,regression,0,8,1,0,UVM_LOW,0,1,0.0246,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,10,48,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000661,uart_loopback_test-000661,Uart_Loopback,APB3,static,4,5,1,odd,460800,64,0,edge,50,16,32,100,3,ACTIVE,functional,1,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,1,768,20.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000662,backpressure_test-000662,Backpressure,APB3,priority,2,5,1,even,230400,32,0,level,100,32,16,250,2,ACTIVE,stress,0,4,1,1,UVM_HIGH,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,0,384,10.0,backpressure_test,backpressure_seq,APB3+UART
RUN-000663,backpressure_test-000663,Backpressure,APB4,priority,2,0,4,none,460800,4,1,edge,100,32,32,100,2,ACTIVE,stress,0,8,0,1,UVM_HIGH,0,1,0.0246,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,6,48,10.0,backpressure_test,backpressure_seq,APB4+UART
RUN-000664,backpressure_test-000664,Backpressure,APB4,priority,2,6,2,none,1500000,8,1,edge,100,32,16,250,1,ACTIVE,functional,0,16,1,0,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,0,96,10.0,backpressure_test,backpressure_seq,APB4+UART
RUN-000665,dma_burst_test-000665,Dma_Burst,APB3,priority,16,3,2,odd,230400,32,0,level,100,32,32,250,3,ACTIVE,functional,0,8,1,0,UVM_HIGH,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,11,384,10.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000666,irq_storm_test-000666,Irq_Storm,APB4,priority,2,6,2,even,460800,4,0,edge,200,32,32,100,1,ACTIVE,regression,0,16,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p2,10,48,5.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000667,reg_sweep_test-000667,Reg_Sweep,APB4,static,2,5,2,even,115200,32,0,edge,50,32,32,250,2,ACTIVE,functional,1,4,1,1,UVM_LOW,0,1,0.0099,-O2 -sv,+UVM_TESTNAME=auto,r1p0,6,384,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000668,backpressure_test-000668,Backpressure,APB4,round_robin,4,0,1,even,115200,16,0,level,50,8,32,100,3,ACTIVE,regression,0,16,0,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,8,192,20.0,backpressure_test,backpressure_seq,APB4+UART
RUN-000669,uart_loopback_test-000669,Uart_Loopback,APB3,priority,8,0,4,even,460800,64,1,level,100,32,32,100,3,ACTIVE,stress,0,4,1,1,UVM_MEDIUM,1,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,10,768,10.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000670,irq_storm_test-000670,Irq_Storm,APB3,priority,8,0,0,none,230400,16,1,level,50,32,32,500,1,ACTIVE,functional,0,4,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,2,192,20.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-000671,uart_loopback_test-000671,Uart_Loopback,APB3,static,8,6,2,odd,921600,16,0,level,25,32,16,500,2,ACTIVE,functional,0,4,0,1,UVM_MEDIUM,0,1,0.0029,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,9,192,40.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000672,backpressure_test-000672,Backpressure,APB4,static,4,7,1,none,460800,32,1,level,200,16,16,250,1,ACTIVE,functional,0,16,0,1,UVM_MEDIUM,0,1,0.0267,-O2 -sv,+UVM_TESTNAME=auto,r1p0,1,384,5.0,backpressure_test,backpressure_seq,APB4+UART
RUN-000673,reg_sweep_test-000673,Reg_Sweep,APB4,round_robin,8,7,0,even,230400,32,0,level,50,32,16,500,1,ACTIVE,functional,0,8,1,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,9,384,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000674,dma_burst_test-000674,Dma_Burst,APB4,static,16,5,4,even,460800,32,0,edge,200,32,32,100,1,ACTIVE,stress,1,16,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,3,384,5.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000675,reg_sweep_test-000675,Reg_Sweep,APB3,priority,4,1,0,none,230400,4,1,level,25,16,32,500,2,ACTIVE,stress,1,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,3,48,40.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000676,uart_loopback_test-000676,Uart_Loopback,APB4,priority,8,7,4,odd,115200,4,0,level,25,32,32,100,1,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,9,48,40.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000677,uart_loopback_test-000677,Uart_Loopback,APB4,round_robin,4,1,1,odd,921600,32,1,level,100,32,16,250,1,ACTIVE,regression,1,8,1,1,UVM_HIGH,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,1,384,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000678,irq_storm_test-000678,Irq_Storm,APB3,priority,4,6,2,even,115200,4,0,level,100,32,32,250,2,ACTIVE,regression,0,4,0,1,UVM_HIGH,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,3,48,10.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-000679,reg_sweep_test-000679,Reg_Sweep,APB4,round_robin,4,2,1,none,921600,64,0,level,100,32,32,100,1,PASSIVE,stress,0,8,1,1,UVM_MEDIUM,0,1,0.015,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,0,768,10.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000680,parity_stress_test-000680,Parity_Stress,APB4,priority,16,4,1,odd,115200,32,1,level,100,32,16,250,1,ACTIVE,functional,0,8,1,1,UVM_HIGH,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,1,384,10.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-000681,dma_burst_test-000681,Dma_Burst,APB4,priority,4,1,0,odd,1500000,16,1,level,200,8,32,250,1,ACTIVE,stress,0,4,0,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,10,192,5.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000682,reset_recovery_test-000682,Reset_Recovery,APB3,round_robin,8,4,2,odd,230400,16,1,edge,25,16,32,250,1,ACTIVE,stress,0,4,1,1,UVM_HIGH,0,1,0.0054,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,2,192,40.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000683,reset_recovery_test-000683,Reset_Recovery,APB3,static,4,1,0,none,115200,8,0,edge,100,16,16,100,1,ACTIVE,functional,0,4,0,0,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,10,96,10.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000684,dma_burst_test-000684,Dma_Burst,APB4,static,16,5,1,even,921600,64,1,edge,200,16,16,250,3,ACTIVE,stress,0,4,0,1,UVM_LOW,0,1,0.0213,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,7,768,5.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000685,reg_sweep_test-000685,Reg_Sweep,APB3,priority,4,7,4,none,921600,32,0,level,50,16,16,100,1,ACTIVE,regression,0,4,1,0,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,2,384,20.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000686,uart_loopback_test-000686,Uart_Loopback,APB3,static,2,1,1,even,460800,16,1,level,25,16,32,100,2,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,7,192,40.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000687,reg_sweep_test-000687,Reg_Sweep,APB4,round_robin,4,2,2,even,921600,16,0,edge,200,32,32,250,1,ACTIVE,functional,0,4,1,1,UVM_MEDIUM,0,1,0.0128,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,0,192,5.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000688,parity_stress_test-000688,Parity_Stress,APB3,priority,16,2,4,none,115200,4,0,edge,50,32,16,500,2,ACTIVE,functional,0,16,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,9,48,20.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000689,backpressure_test-000689,Backpressure,APB3,priority,2,5,0,odd,115200,4,1,level,100,8,32,250,1,PASSIVE,stress,0,16,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,11,48,10.0,backpressure_test,backpressure_seq,APB3+UART
RUN-000690,backpressure_test-000690,Backpressure,APB4,round_robin,4,4,1,even,115200,8,1,edge,100,8,16,50,2,ACTIVE,functional,0,8,1,0,UVM_HIGH,0,1,0.0076,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,5,96,10.0,backpressure_test,backpressure_seq,APB4+UART
RUN-000691,backpressure_test-000691,Backpressure,APB3,static,8,0,1,odd,115200,8,1,level,100,16,32,50,1,PASSIVE,functional,1,16,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p0,1,96,10.0,backpressure_test,backpressure_seq,APB3+UART
RUN-000692,uart_loopback_test-000692,Uart_Loopback,APB4,round_robin,4,5,4,none,115200,16,1,edge,100,32,32,100,3,PASSIVE,stress,0,4,0,1,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,10,192,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000693,reset_recovery_test-000693,Reset_Recovery,APB4,round_robin,4,3,0,even,460800,16,1,edge,50,32,32,100,1,ACTIVE,functional,1,4,0,1,UVM_MEDIUM,0,1,0.0388,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,10,192,20.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-000694,backpressure_test-000694,Backpressure,APB4,round_robin,8,4,2,odd,921600,4,1,edge,50,16,16,250,2,ACTIVE,stress,1,4,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,8,48,20.0,backpressure_test,backpressure_seq,APB4+UART
RUN-000695,irq_storm_test-000695,Irq_Storm,APB3,static,4,4,2,even,1500000,64,0,edge,100,16,32,100,1,ACTIVE,functional,0,16,1,0,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,8,768,10.0,irq_storm_test,irq_storm_seq,APB3+UART
RUN-000696,parity_stress_test-000696,Parity_Stress,APB3,static,8,1,1,odd,460800,4,0,level,200,32,16,50,2,ACTIVE,functional,0,8,0,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,5,48,5.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000697,reset_recovery_test-000697,Reset_Recovery,APB3,priority,4,0,4,even,115200,8,0,edge,25,32,32,100,1,ACTIVE,stress,0,4,1,1,UVM_HIGH,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,0,96,40.0,reset_recovery_test,reset_recovery_seq,APB3+UART
RUN-000698,backpressure_test-000698,Backpressure,APB3,round_robin,4,5,0,odd,921600,8,0,level,25,16,16,500,2,ACTIVE,functional,1,16,1,1,UVM_MEDIUM,0,1,0.0127,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r2p0,9,96,40.0,backpressure_test,backpressure_seq,APB3+UART
RUN-000699,parity_stress_test-000699,Parity_Stress,APB3,round_robin,2,0,1,odd,921600,16,1,edge,200,16,32,100,2,PASSIVE,regression,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,7,192,5.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000700,uart_loopback_test-000700,Uart_Loopback,APB4,static,4,6,0,even,230400,16,1,edge,25,32,16,100,2,ACTIVE,stress,0,8,0,1,UVM_MEDIUM,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,0,192,40.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000701,reg_sweep_test-000701,Reg_Sweep,APB3,static,2,7,0,odd,230400,4,0,edge,25,32,32,500,2,ACTIVE,stress,0,8,0,1,UVM_HIGH,0,1,0.0177,-O2 -sv,+UVM_TESTNAME=auto,r1p2,9,48,40.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000702,dma_burst_test-000702,Dma_Burst,APB4,static,16,3,0,none,115200,32,0,level,100,16,16,50,2,ACTIVE,regression,1,4,1,1,UVM_HIGH,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,11,384,10.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000703,uart_loopback_test-000703,Uart_Loopback,APB4,static,4,2,4,even,1500000,16,1,level,50,32,32,100,2,ACTIVE,stress,0,4,0,1,UVM_HIGH,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,3,192,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000704,uart_loopback_test-000704,Uart_Loopback,APB3,static,8,2,2,none,115200,4,1,level,100,32,32,100,2,PASSIVE,stress,0,4,1,1,UVM_HIGH,0,1,0.0215,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,4,48,10.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000705,dma_burst_test-000705,Dma_Burst,APB3,round_robin,2,3,0,even,115200,64,0,edge,25,16,32,100,1,ACTIVE,functional,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,6,768,40.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000706,uart_loopback_test-000706,Uart_Loopback,APB4,priority,2,5,2,none,460800,4,0,level,50,32,16,50,3,ACTIVE,functional,0,8,1,0,UVM_MEDIUM,0,1,0.0058,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,5,48,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000707,uart_loopback_test-000707,Uart_Loopback,APB3,priority,8,2,2,none,115200,8,0,level,50,16,32,50,1,ACTIVE,functional,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,11,96,20.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000708,parity_stress_test-000708,Parity_Stress,APB4,priority,4,5,1,odd,115200,32,1,edge,100,8,32,250,2,ACTIVE,regression,1,8,1,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,3,384,10.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-000709,uart_loopback_test-000709,Uart_Loopback,APB3,static,2,6,0,odd,115200,32,1,level,25,16,32,250,3,ACTIVE,stress,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,10,384,40.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000710,parity_stress_test-000710,Parity_Stress,APB4,round_robin,2,7,2,none,460800,32,1,level,200,32,32,500,1,ACTIVE,functional,1,8,0,1,UVM_MEDIUM,0,1,0.0362,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,1,384,5.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-000711,uart_loopback_test-000711,Uart_Loopback,APB4,round_robin,2,5,2,even,921600,32,1,level,100,16,32,500,3,ACTIVE,functional,0,4,0,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p2,2,384,10.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000712,irq_storm_test-000712,Irq_Storm,APB4,priority,4,0,1,even,460800,16,0,level,100,16,16,250,1,ACTIVE,stress,0,8,0,0,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,10,192,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000713,irq_storm_test-000713,Irq_Storm,APB4,round_robin,4,4,4,even,115200,64,0,level,25,16,16,50,1,ACTIVE,regression,0,8,1,1,UVM_MEDIUM,0,1,0.0146,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,5,768,40.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000714,parity_stress_test-000714,Parity_Stress,APB4,round_robin,4,5,0,even,460800,64,1,edge,25,16,32,100,1,ACTIVE,stress,0,16,0,1,UVM_MEDIUM,0,1,0.0282,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r2p0,3,768,40.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-000715,backpressure_test-000715,Backpressure,APB4,static,4,6,1,even,230400,8,1,edge,200,16,16,250,3,ACTIVE,functional,0,16,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,9,96,5.0,backpressure_test,backpressure_seq,APB4+UART
RUN-000716,parity_stress_test-000716,Parity_Stress,APB3,round_robin,16,7,2,even,1500000,16,1,edge,25,32,16,250,1,ACTIVE,functional,0,8,0,1,UVM_LOW,1,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p2,9,192,40.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000717,reg_sweep_test-000717,Reg_Sweep,APB3,static,8,6,1,even,460800,32,0,edge,50,16,32,100,2,ACTIVE,regression,0,4,0,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,10,384,20.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000718,uart_loopback_test-000718,Uart_Loopback,APB4,priority,8,3,1,even,460800,4,0,edge,50,32,32,250,3,ACTIVE,regression,0,8,1,1,UVM_LOW,1,1,0.0398,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,3,48,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000719,parity_stress_test-000719,Parity_Stress,APB3,priority,16,6,0,odd,230400,64,1,level,200,8,16,50,2,ACTIVE,regression,1,16,1,1,UVM_LOW,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,8,768,5.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000720,parity_stress_test-000720,Parity_Stress,APB3,round_robin,8,2,4,even,460800,64,0,level,100,16,32,100,1,ACTIVE,functional,0,4,0,1,UVM_LOW,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,5,768,10.0,parity_stress_test,parity_stress_seq,APB3+UART
RUN-000721,reg_sweep_test-000721,Reg_Sweep,APB4,round_robin,16,3,1,none,460800,64,0,level,25,16,32,250,2,ACTIVE,functional,0,4,1,1,UVM_LOW,1,1,0.0149,-O2 -sv,+UVM_TESTNAME=auto,r2p0,6,768,40.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000722,uart_loopback_test-000722,Uart_Loopback,APB4,round_robin,2,1,0,odd,921600,8,1,level,200,16,32,50,1,ACTIVE,stress,1,16,1,1,UVM_MEDIUM,1,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,10,96,5.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000723,uart_loopback_test-000723,Uart_Loopback,APB4,static,4,7,2,odd,230400,4,1,level,50,16,32,250,2,ACTIVE,stress,0,4,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,9,48,20.0,uart_loopback_test,uart_loopback_seq,APB4+UART
RUN-000724,irq_storm_test-000724,Irq_Storm,APB4,round_robin,4,6,4,even,1500000,8,0,level,50,32,32,500,1,ACTIVE,functional,0,8,1,0,UVM_HIGH,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,1,96,20.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000725,dma_burst_test-000725,Dma_Burst,APB4,priority,4,3,0,even,230400,8,1,edge,50,8,16,100,1,ACTIVE,regression,1,8,0,1,UVM_LOW,0,1,0.0002,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p2,5,96,20.0,dma_burst_test,dma_burst_seq,APB4+UART
RUN-000726,dma_burst_test-000726,Dma_Burst,APB3,priority,4,5,2,even,1500000,8,0,edge,200,16,16,250,3,ACTIVE,stress,0,4,0,1,UVM_HIGH,1,1,0.0372,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,6,96,5.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000727,parity_stress_test-000727,Parity_Stress,APB4,static,8,3,4,even,115200,8,1,edge,200,16,32,100,1,PASSIVE,stress,0,8,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p2,6,96,5.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-000728,reg_sweep_test-000728,Reg_Sweep,APB3,priority,4,6,2,odd,460800,8,1,level,200,32,32,50,1,ACTIVE,regression,0,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p2,8,96,5.0,reg_sweep_test,reg_sweep_seq,APB3+UART
RUN-000729,parity_stress_test-000729,Parity_Stress,APB4,static,2,5,1,none,230400,8,0,level,200,32,16,500,2,ACTIVE,stress,0,4,1,1,UVM_MEDIUM,1,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r1p0,7,96,5.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-000730,dma_burst_test-000730,Dma_Burst,APB3,round_robin,8,4,0,odd,1500000,16,0,edge,25,16,16,50,1,ACTIVE,functional,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p2,9,192,40.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000731,dma_burst_test-000731,Dma_Burst,APB3,round_robin,2,0,2,none,921600,16,1,edge,200,16,16,100,3,ACTIVE,functional,0,8,0,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r1p0,5,192,5.0,dma_burst_test,dma_burst_seq,APB3+UART
RUN-000732,reset_recovery_test-000732,Reset_Recovery,APB4,static,4,3,0,none,921600,64,1,edge,50,16,16,250,1,ACTIVE,regression,0,4,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r1p0,11,768,20.0,reset_recovery_test,reset_recovery_seq,APB4+UART
RUN-000733,irq_storm_test-000733,Irq_Storm,APB4,static,4,4,1,none,230400,16,0,level,25,32,32,500,1,ACTIVE,stress,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto,r2p0,9,192,40.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000734,irq_storm_test-000734,Irq_Storm,APB4,round_robin,2,0,2,even,230400,16,0,level,200,8,32,100,2,ACTIVE,functional,0,4,1,0,UVM_LOW,1,1,0.0283,-O0 -sv -debug,+UVM_TESTNAME=auto -cm line+tgl,r2p0,11,192,5.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000735,parity_stress_test-000735,Parity_Stress,APB4,priority,2,3,0,none,921600,16,1,edge,100,32,32,100,1,ACTIVE,functional,0,16,0,1,UVM_MEDIUM,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r2p0,1,192,10.0,parity_stress_test,parity_stress_seq,APB4+UART
RUN-000736,irq_storm_test-000736,Irq_Storm,APB4,priority,2,2,0,even,115200,32,1,edge,100,32,16,500,3,ACTIVE,stress,1,8,1,1,UVM_MEDIUM,0,0,0.0,-O2 -sv -assert svaext,+UVM_TESTNAME=auto -cm line+tgl,r1p2,4,384,10.0,irq_storm_test,irq_storm_seq,APB4+UART
RUN-000737,reg_sweep_test-000737,Reg_Sweep,APB4,priority,2,7,1,odd,230400,4,0,edge,50,16,32,100,1,PASSIVE,functional,1,16,1,0,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto -cm line+tgl,r1p0,3,48,20.0,reg_sweep_test,reg_sweep_seq,APB4+UART
RUN-000738,uart_loopback_test-000738,Uart_Loopback,APB3,static,8,0,2,odd,1500000,32,0,level,200,32,16,50,1,ACTIVE,stress,0,4,1,1,UVM_LOW,0,0,0.0,-O0 -sv -debug,+UVM_TESTNAME=auto,r1p0,6,384,5.0,uart_loopback_test,uart_loopback_seq,APB3+UART
RUN-000739,irq_storm_test-000739,Irq_Storm,APB4,round_robin,2,6,1,none,115200,8,1,edge,200,16,32,100,1,ACTIVE,stress,0,8,1,1,UVM_LOW,0,0,0.0,-O2 -sv,+UVM_TESTNAME=auto,r2p0,0,96,5.0,irq_storm_test,irq_storm_seq,APB4+UART
